3	3	3	3	3	23	23	23	23	23	43	43	43	43	43	63	63	63	63	63	83	83	83	83	83	103	103	103	103	103	123	123	123	123	123	143	143	143	143	143	163	163	163	163	163	183	183	183	183	183	203	203	203	203	203	223	223	223	223	223	243	243	243	243	243	263	263	263	263	263	283	283	283	283	283	303	303	303	303	303	323	323	323	323	323	343	343	343	343	343	363	363	363	363	363	383	383	383	383	383
3	3	3	3	3	23	23	23	23	23	43	43	43	43	43	63	63	63	63	63	83	83	83	83	83	103	103	103	103	103	123	123	123	123	123	143	143	143	143	143	163	163	163	163	163	183	183	183	183	183	203	203	203	203	203	223	223	223	223	223	243	243	243	243	243	263	263	263	263	263	283	283	283	283	283	303	303	303	303	303	323	323	323	323	323	343	343	343	343	343	363	363	363	363	363	383	383	383	383	383
3	3	3	3	3	23	23	23	23	23	43	43	43	43	43	63	63	63	63	63	83	83	83	83	83	103	103	103	103	103	123	123	123	123	123	143	143	143	143	143	163	163	163	163	163	183	183	183	183	183	203	203	203	203	203	223	223	223	223	223	243	243	243	243	243	263	263	263	263	263	283	283	283	283	283	303	303	303	303	303	323	323	323	323	323	343	343	343	343	343	363	363	363	363	363	383	383	383	383	383
3	3	3	3	3	23	23	23	23	23	43	43	43	43	43	63	63	63	63	63	83	83	83	83	83	103	103	103	103	103	123	123	123	123	123	143	143	143	143	143	163	163	163	163	163	183	183	183	183	183	203	203	203	203	203	223	223	223	223	223	243	243	243	243	243	263	263	263	263	263	283	283	283	283	283	303	303	303	303	303	323	323	323	323	323	343	343	343	343	343	363	363	363	363	363	383	383	383	383	383
3	3	3	3	3	23	23	23	23	23	43	43	43	43	43	63	63	63	63	63	83	83	83	83	83	103	103	103	103	103	123	123	123	123	123	143	143	143	143	143	163	163	163	163	163	183	183	183	183	183	203	203	203	203	203	223	223	223	223	223	243	243	243	243	243	263	263	263	263	263	283	283	283	283	283	303	303	303	303	303	323	323	323	323	323	343	343	343	343	343	363	363	363	363	363	383	383	383	383	383
4	4	4	4	4	24	24	24	24	24	44	44	44	44	44	64	64	64	64	64	84	84	84	84	84	104	104	104	104	104	124	124	124	124	124	144	144	144	144	144	164	164	164	164	164	184	184	184	184	184	204	204	204	204	204	224	224	224	224	224	244	244	244	244	244	264	264	264	264	264	284	284	284	284	284	304	304	304	304	304	324	324	324	324	324	344	344	344	344	344	364	364	364	364	364	384	384	384	384	384
4	4	4	4	4	24	24	24	24	24	44	44	44	44	44	64	64	64	64	64	84	84	84	84	84	104	104	104	104	104	124	124	124	124	124	144	144	144	144	144	164	164	164	164	164	184	184	184	184	184	204	204	204	204	204	224	224	224	224	224	244	244	244	244	244	264	264	264	264	264	284	284	284	284	284	304	304	304	304	304	324	324	324	324	324	344	344	344	344	344	364	364	364	364	364	384	384	384	384	384
4	4	4	4	4	24	24	24	24	24	44	44	44	44	44	64	64	64	64	64	84	84	84	84	84	104	104	104	104	104	124	124	124	124	124	144	144	144	144	144	164	164	164	164	164	184	184	184	184	184	204	204	204	204	204	224	224	224	224	224	244	244	244	244	244	264	264	264	264	264	284	284	284	284	284	304	304	304	304	304	324	324	324	324	324	344	344	344	344	344	364	364	364	364	364	384	384	384	384	384
4	4	4	4	4	24	24	24	24	24	44	44	44	44	44	64	64	64	64	64	84	84	84	84	84	104	104	104	104	104	124	124	124	124	124	144	144	144	144	144	164	164	164	164	164	184	184	184	184	184	204	204	204	204	204	224	224	224	224	224	244	244	244	244	244	264	264	264	264	264	284	284	284	284	284	304	304	304	304	304	324	324	324	324	324	344	344	344	344	344	364	364	364	364	364	384	384	384	384	384
4	4	4	4	4	24	24	24	24	24	44	44	44	44	44	64	64	64	64	64	84	84	84	84	84	104	104	104	104	104	124	124	124	124	124	144	144	144	144	144	164	164	164	164	164	184	184	184	184	184	204	204	204	204	204	224	224	224	224	224	244	244	244	244	244	264	264	264	264	264	284	284	284	284	284	304	304	304	304	304	324	324	324	324	324	344	344	344	344	344	364	364	364	364	364	384	384	384	384	384
5	5	5	5	5	25	25	25	25	25	45	45	45	45	45	65	65	65	65	65	85	85	85	85	85	105	105	105	105	105	125	125	125	125	125	145	145	145	145	145	165	165	165	165	165	185	185	185	185	185	205	205	205	205	205	225	225	225	225	225	245	245	245	245	245	265	265	265	265	265	285	285	285	285	285	305	305	305	305	305	325	325	325	325	325	345	345	345	345	345	365	365	365	365	365	385	385	385	385	385
5	5	5	5	5	25	25	25	25	25	45	45	45	45	45	65	65	65	65	65	85	85	85	85	85	105	105	105	105	105	125	125	125	125	125	145	145	145	145	145	165	165	165	165	165	185	185	185	185	185	205	205	205	205	205	225	225	225	225	225	245	245	245	245	245	265	265	265	265	265	285	285	285	285	285	305	305	305	305	305	325	325	325	325	325	345	345	345	345	345	365	365	365	365	365	385	385	385	385	385
5	5	5	5	5	25	25	25	25	25	45	45	45	45	45	65	65	65	65	65	85	85	85	85	85	105	105	105	105	105	125	125	125	125	125	145	145	145	145	145	165	165	165	165	165	185	185	185	185	185	205	205	205	205	205	225	225	225	225	225	245	245	245	245	245	265	265	265	265	265	285	285	285	285	285	305	305	305	305	305	325	325	325	325	325	345	345	345	345	345	365	365	365	365	365	385	385	385	385	385
5	5	5	5	5	25	25	25	25	25	45	45	45	45	45	65	65	65	65	65	85	85	85	85	85	105	105	105	105	105	125	125	125	125	125	145	145	145	145	145	165	165	165	165	165	185	185	185	185	185	205	205	205	205	205	225	225	225	225	225	245	245	245	245	245	265	265	265	265	265	285	285	285	285	285	305	305	305	305	305	325	325	325	325	325	345	345	345	345	345	365	365	365	365	365	385	385	385	385	385
5	5	5	5	5	25	25	25	25	25	45	45	45	45	45	65	65	65	65	65	85	85	85	85	85	105	105	105	105	105	125	125	125	125	125	145	145	145	145	145	165	165	165	165	165	185	185	185	185	185	205	205	205	205	205	225	225	225	225	225	245	245	245	245	245	265	265	265	265	265	285	285	285	285	285	305	305	305	305	305	325	325	325	325	325	345	345	345	345	345	365	365	365	365	365	385	385	385	385	385
6	6	6	6	6	26	26	26	26	26	46	46	46	46	46	66	66	66	66	66	86	86	86	86	86	106	106	106	106	106	126	126	126	126	126	146	146	146	146	146	166	166	166	166	166	186	186	186	186	186	206	206	206	206	206	226	226	226	226	226	246	246	246	246	246	266	266	266	266	266	286	286	286	286	286	306	306	306	306	306	326	326	326	326	326	346	346	346	346	346	366	366	366	366	366	386	386	386	386	386
6	6	6	6	6	26	26	26	26	26	46	46	46	46	46	66	66	66	66	66	86	86	86	86	86	106	106	106	106	106	126	126	126	126	126	146	146	146	146	146	166	166	166	166	166	186	186	186	186	186	206	206	206	206	206	226	226	226	226	226	246	246	246	246	246	266	266	266	266	266	286	286	286	286	286	306	306	306	306	306	326	326	326	326	326	346	346	346	346	346	366	366	366	366	366	386	386	386	386	386
6	6	6	6	6	26	26	26	26	26	46	46	46	46	46	66	66	66	66	66	86	86	86	86	86	106	106	106	106	106	126	126	126	126	126	146	146	146	146	146	166	166	166	166	166	186	186	186	186	186	206	206	206	206	206	226	226	226	226	226	246	246	246	246	246	266	266	266	266	266	286	286	286	286	286	306	306	306	306	306	326	326	326	326	326	346	346	346	346	346	366	366	366	366	366	386	386	386	386	386
6	6	6	6	6	26	26	26	26	26	46	46	46	46	46	66	66	66	66	66	86	86	86	86	86	106	106	106	106	106	126	126	126	126	126	146	146	146	146	146	166	166	166	166	166	186	186	186	186	186	206	206	206	206	206	226	226	226	226	226	246	246	246	246	246	266	266	266	266	266	286	286	286	286	286	306	306	306	306	306	326	326	326	326	326	346	346	346	346	346	366	366	366	366	366	386	386	386	386	386
6	6	6	6	6	26	26	26	26	26	46	46	46	46	46	66	66	66	66	66	86	86	86	86	86	106	106	106	106	106	126	126	126	126	126	146	146	146	146	146	166	166	166	166	166	186	186	186	186	186	206	206	206	206	206	226	226	226	226	226	246	246	246	246	246	266	266	266	266	266	286	286	286	286	286	306	306	306	306	306	326	326	326	326	326	346	346	346	346	346	366	366	366	366	366	386	386	386	386	386
7	7	7	7	7	27	27	27	27	27	47	47	47	47	47	67	67	67	67	67	87	87	87	87	87	107	107	107	107	107	127	127	127	127	127	147	147	147	147	147	167	167	167	167	167	187	187	187	187	187	207	207	207	207	207	227	227	227	227	227	247	247	247	247	247	267	267	267	267	267	287	287	287	287	287	307	307	307	307	307	327	327	327	327	327	347	347	347	347	347	367	367	367	367	367	387	387	387	387	387
7	7	7	7	7	27	27	27	27	27	47	47	47	47	47	67	67	67	67	67	87	87	87	87	87	107	107	107	107	107	127	127	127	127	127	147	147	147	147	147	167	167	167	167	167	187	187	187	187	187	207	207	207	207	207	227	227	227	227	227	247	247	247	247	247	267	267	267	267	267	287	287	287	287	287	307	307	307	307	307	327	327	327	327	327	347	347	347	347	347	367	367	367	367	367	387	387	387	387	387
7	7	7	7	7	27	27	27	27	27	47	47	47	47	47	67	67	67	67	67	87	87	87	87	87	107	107	107	107	107	127	127	127	127	127	147	147	147	147	147	167	167	167	167	167	187	187	187	187	187	207	207	207	207	207	227	227	227	227	227	247	247	247	247	247	267	267	267	267	267	287	287	287	287	287	307	307	307	307	307	327	327	327	327	327	347	347	347	347	347	367	367	367	367	367	387	387	387	387	387
7	7	7	7	7	27	27	27	27	27	47	47	47	47	47	67	67	67	67	67	87	87	87	87	87	107	107	107	107	107	127	127	127	127	127	147	147	147	147	147	167	167	167	167	167	187	187	187	187	187	207	207	207	207	207	227	227	227	227	227	247	247	247	247	247	267	267	267	267	267	287	287	287	287	287	307	307	307	307	307	327	327	327	327	327	347	347	347	347	347	367	367	367	367	367	387	387	387	387	387
7	7	7	7	7	27	27	27	27	27	47	47	47	47	47	67	67	67	67	67	87	87	87	87	87	107	107	107	107	107	127	127	127	127	127	147	147	147	147	147	167	167	167	167	167	187	187	187	187	187	207	207	207	207	207	227	227	227	227	227	247	247	247	247	247	267	267	267	267	267	287	287	287	287	287	307	307	307	307	307	327	327	327	327	327	347	347	347	347	347	367	367	367	367	367	387	387	387	387	387
8	8	8	8	8	28	28	28	28	28	48	48	48	48	48	68	68	68	68	68	88	88	88	88	88	108	108	108	108	108	128	128	128	128	128	148	148	148	148	148	168	168	168	168	168	188	188	188	188	188	208	208	208	208	208	228	228	228	228	228	248	248	248	248	248	268	268	268	268	268	288	288	288	288	288	308	308	308	308	308	328	328	328	328	328	348	348	348	348	348	368	368	368	368	368	388	388	388	388	388
8	8	8	8	8	28	28	28	28	28	48	48	48	48	48	68	68	68	68	68	88	88	88	88	88	108	108	108	108	108	128	128	128	128	128	148	148	148	148	148	168	168	168	168	168	188	188	188	188	188	208	208	208	208	208	228	228	228	228	228	248	248	248	248	248	268	268	268	268	268	288	288	288	288	288	308	308	308	308	308	328	328	328	328	328	348	348	348	348	348	368	368	368	368	368	388	388	388	388	388
8	8	8	8	8	28	28	28	28	28	48	48	48	48	48	68	68	68	68	68	88	88	88	88	88	108	108	108	108	108	128	128	128	128	128	148	148	148	148	148	168	168	168	168	168	188	188	188	188	188	208	208	208	208	208	228	228	228	228	228	248	248	248	248	248	268	268	268	268	268	288	288	288	288	288	308	308	308	308	308	328	328	328	328	328	348	348	348	348	348	368	368	368	368	368	388	388	388	388	388
8	8	8	8	8	28	28	28	28	28	48	48	48	48	48	68	68	68	68	68	88	88	88	88	88	108	108	108	108	108	128	128	128	128	128	148	148	148	148	148	168	168	168	168	168	188	188	188	188	188	208	208	208	208	208	228	228	228	228	228	248	248	248	248	248	268	268	268	268	268	288	288	288	288	288	308	308	308	308	308	328	328	328	328	328	348	348	348	348	348	368	368	368	368	368	388	388	388	388	388
8	8	8	8	8	28	28	28	28	28	48	48	48	48	48	68	68	68	68	68	88	88	88	88	88	108	108	108	108	108	128	128	128	128	128	148	148	148	148	148	168	168	168	168	168	188	188	188	188	188	208	208	208	208	208	228	228	228	228	228	248	248	248	248	248	268	268	268	268	268	288	288	288	288	288	308	308	308	308	308	328	328	328	328	328	348	348	348	348	348	368	368	368	368	368	388	388	388	388	388
9	9	9	9	9	29	29	29	29	29	49	49	49	49	49	69	69	69	69	69	89	89	89	89	89	109	109	109	109	109	129	129	129	129	129	149	149	149	149	149	169	169	169	169	169	189	189	189	189	189	209	209	209	209	209	229	229	229	229	229	249	249	249	249	249	269	269	269	269	269	289	289	289	289	289	309	309	309	309	309	329	329	329	329	329	349	349	349	349	349	369	369	369	369	369	389	389	389	389	389
9	9	9	9	9	29	29	29	29	29	49	49	49	49	49	69	69	69	69	69	89	89	89	89	89	109	109	109	109	109	129	129	129	129	129	149	149	149	149	149	169	169	169	169	169	189	189	189	189	189	209	209	209	209	209	229	229	229	229	229	249	249	249	249	249	269	269	269	269	269	289	289	289	289	289	309	309	309	309	309	329	329	329	329	329	349	349	349	349	349	369	369	369	369	369	389	389	389	389	389
9	9	9	9	9	29	29	29	29	29	49	49	49	49	49	69	69	69	69	69	89	89	89	89	89	109	109	109	109	109	129	129	129	129	129	149	149	149	149	149	169	169	169	169	169	189	189	189	189	189	209	209	209	209	209	229	229	229	229	229	249	249	249	249	249	269	269	269	269	269	289	289	289	289	289	309	309	309	309	309	329	329	329	329	329	349	349	349	349	349	369	369	369	369	369	389	389	389	389	389
9	9	9	9	9	29	29	29	29	29	49	49	49	49	49	69	69	69	69	69	89	89	89	89	89	109	109	109	109	109	129	129	129	129	129	149	149	149	149	149	169	169	169	169	169	189	189	189	189	189	209	209	209	209	209	229	229	229	229	229	249	249	249	249	249	269	269	269	269	269	289	289	289	289	289	309	309	309	309	309	329	329	329	329	329	349	349	349	349	349	369	369	369	369	369	389	389	389	389	389
9	9	9	9	9	29	29	29	29	29	49	49	49	49	49	69	69	69	69	69	89	89	89	89	89	109	109	109	109	109	129	129	129	129	129	149	149	149	149	149	169	169	169	169	169	189	189	189	189	189	209	209	209	209	209	229	229	229	229	229	249	249	249	249	249	269	269	269	269	269	289	289	289	289	289	309	309	309	309	309	329	329	329	329	329	349	349	349	349	349	369	369	369	369	369	389	389	389	389	389
10	10	10	10	10	30	30	30	30	30	50	50	50	50	50	70	70	70	70	70	90	90	90	90	90	110	110	110	110	110	130	130	130	130	130	150	150	150	150	150	170	170	170	170	170	190	190	190	190	190	210	210	210	210	210	230	230	230	230	230	250	250	250	250	250	270	270	270	270	270	290	290	290	290	290	310	310	310	310	310	330	330	330	330	330	350	350	350	350	350	370	370	370	370	370	390	390	390	390	390
10	10	10	10	10	30	30	30	30	30	50	50	50	50	50	70	70	70	70	70	90	90	90	90	90	110	110	110	110	110	130	130	130	130	130	150	150	150	150	150	170	170	170	170	170	190	190	190	190	190	210	210	210	210	210	230	230	230	230	230	250	250	250	250	250	270	270	270	270	270	290	290	290	290	290	310	310	310	310	310	330	330	330	330	330	350	350	350	350	350	370	370	370	370	370	390	390	390	390	390
10	10	10	10	10	30	30	30	30	30	50	50	50	50	50	70	70	70	70	70	90	90	90	90	90	110	110	110	110	110	130	130	130	130	130	150	150	150	150	150	170	170	170	170	170	190	190	190	190	190	210	210	210	210	210	230	230	230	230	230	250	250	250	250	250	270	270	270	270	270	290	290	290	290	290	310	310	310	310	310	330	330	330	330	330	350	350	350	350	350	370	370	370	370	370	390	390	390	390	390
10	10	10	10	10	30	30	30	30	30	50	50	50	50	50	70	70	70	70	70	90	90	90	90	90	110	110	110	110	110	130	130	130	130	130	150	150	150	150	150	170	170	170	170	170	190	190	190	190	190	210	210	210	210	210	230	230	230	230	230	250	250	250	250	250	270	270	270	270	270	290	290	290	290	290	310	310	310	310	310	330	330	330	330	330	350	350	350	350	350	370	370	370	370	370	390	390	390	390	390
10	10	10	10	10	30	30	30	30	30	50	50	50	50	50	70	70	70	70	70	90	90	90	90	90	110	110	110	110	110	130	130	130	130	130	150	150	150	150	150	170	170	170	170	170	190	190	190	190	190	210	210	210	210	210	230	230	230	230	230	250	250	250	250	250	270	270	270	270	270	290	290	290	290	290	310	310	310	310	310	330	330	330	330	330	350	350	350	350	350	370	370	370	370	370	390	390	390	390	390
11	11	11	11	11	31	31	31	31	31	51	51	51	51	51	71	71	71	71	71	91	91	91	91	91	111	111	111	111	111	131	131	131	131	131	151	151	151	151	151	171	171	171	171	171	191	191	191	191	191	211	211	211	211	211	231	231	231	231	231	251	251	251	251	251	271	271	271	271	271	291	291	291	291	291	311	311	311	311	311	331	331	331	331	331	351	351	351	351	351	371	371	371	371	371	391	391	391	391	391
11	11	11	11	11	31	31	31	31	31	51	51	51	51	51	71	71	71	71	71	91	91	91	91	91	111	111	111	111	111	131	131	131	131	131	151	151	151	151	151	171	171	171	171	171	191	191	191	191	191	211	211	211	211	211	231	231	231	231	231	251	251	251	251	251	271	271	271	271	271	291	291	291	291	291	311	311	311	311	311	331	331	331	331	331	351	351	351	351	351	371	371	371	371	371	391	391	391	391	391
11	11	11	11	11	31	31	31	31	31	51	51	51	51	51	71	71	71	71	71	91	91	91	91	91	111	111	111	111	111	131	131	131	131	131	151	151	151	151	151	171	171	171	171	171	191	191	191	191	191	211	211	211	211	211	231	231	231	231	231	251	251	251	251	251	271	271	271	271	271	291	291	291	291	291	311	311	311	311	311	331	331	331	331	331	351	351	351	351	351	371	371	371	371	371	391	391	391	391	391
11	11	11	11	11	31	31	31	31	31	51	51	51	51	51	71	71	71	71	71	91	91	91	91	91	111	111	111	111	111	131	131	131	131	131	151	151	151	151	151	171	171	171	171	171	191	191	191	191	191	211	211	211	211	211	231	231	231	231	231	251	251	251	251	251	271	271	271	271	271	291	291	291	291	291	311	311	311	311	311	331	331	331	331	331	351	351	351	351	351	371	371	371	371	371	391	391	391	391	391
11	11	11	11	11	31	31	31	31	31	51	51	51	51	51	71	71	71	71	71	91	91	91	91	91	111	111	111	111	111	131	131	131	131	131	151	151	151	151	151	171	171	171	171	171	191	191	191	191	191	211	211	211	211	211	231	231	231	231	231	251	251	251	251	251	271	271	271	271	271	291	291	291	291	291	311	311	311	311	311	331	331	331	331	331	351	351	351	351	351	371	371	371	371	371	391	391	391	391	391
12	12	12	12	12	32	32	32	32	32	52	52	52	52	52	72	72	72	72	72	92	92	92	92	92	112	112	112	112	112	132	132	132	132	132	152	152	152	152	152	172	172	172	172	172	192	192	192	192	192	212	212	212	212	212	232	232	232	232	232	252	252	252	252	252	272	272	272	272	272	292	292	292	292	292	312	312	312	312	312	332	332	332	332	332	352	352	352	352	352	372	372	372	372	372	392	392	392	392	392
12	12	12	12	12	32	32	32	32	32	52	52	52	52	52	72	72	72	72	72	92	92	92	92	92	112	112	112	112	112	132	132	132	132	132	152	152	152	152	152	172	172	172	172	172	192	192	192	192	192	212	212	212	212	212	232	232	232	232	232	252	252	252	252	252	272	272	272	272	272	292	292	292	292	292	312	312	312	312	312	332	332	332	332	332	352	352	352	352	352	372	372	372	372	372	392	392	392	392	392
12	12	12	12	12	32	32	32	32	32	52	52	52	52	52	72	72	72	72	72	92	92	92	92	92	112	112	112	112	112	132	132	132	132	132	152	152	152	152	152	172	172	172	172	172	192	192	192	192	192	212	212	212	212	212	232	232	232	232	232	252	252	252	252	252	272	272	272	272	272	292	292	292	292	292	312	312	312	312	312	332	332	332	332	332	352	352	352	352	352	372	372	372	372	372	392	392	392	392	392
12	12	12	12	12	32	32	32	32	32	52	52	52	52	52	72	72	72	72	72	92	92	92	92	92	112	112	112	112	112	132	132	132	132	132	152	152	152	152	152	172	172	172	172	172	192	192	192	192	192	212	212	212	212	212	232	232	232	232	232	252	252	252	252	252	272	272	272	272	272	292	292	292	292	292	312	312	312	312	312	332	332	332	332	332	352	352	352	352	352	372	372	372	372	372	392	392	392	392	392
12	12	12	12	12	32	32	32	32	32	52	52	52	52	52	72	72	72	72	72	92	92	92	92	92	112	112	112	112	112	132	132	132	132	132	152	152	152	152	152	172	172	172	172	172	192	192	192	192	192	212	212	212	212	212	232	232	232	232	232	252	252	252	252	252	272	272	272	272	272	292	292	292	292	292	312	312	312	312	312	332	332	332	332	332	352	352	352	352	352	372	372	372	372	372	392	392	392	392	392
13	13	13	13	13	33	33	33	33	33	53	53	53	53	53	73	73	73	73	73	93	93	93	93	93	113	113	113	113	113	133	133	133	133	133	153	153	153	153	153	173	173	173	173	173	193	193	193	193	193	213	213	213	213	213	233	233	233	233	233	253	253	253	253	253	273	273	273	273	273	293	293	293	293	293	313	313	313	313	313	333	333	333	333	333	353	353	353	353	353	373	373	373	373	373	393	393	393	393	393
13	13	13	13	13	33	33	33	33	33	53	53	53	53	53	73	73	73	73	73	93	93	93	93	93	113	113	113	113	113	133	133	133	133	133	153	153	153	153	153	173	173	173	173	173	193	193	193	193	193	213	213	213	213	213	233	233	233	233	233	253	253	253	253	253	273	273	273	273	273	293	293	293	293	293	313	313	313	313	313	333	333	333	333	333	353	353	353	353	353	373	373	373	373	373	393	393	393	393	393
13	13	13	13	13	33	33	33	33	33	53	53	53	53	53	73	73	73	73	73	93	93	93	93	93	113	113	113	113	113	133	133	133	133	133	153	153	153	153	153	173	173	173	173	173	193	193	193	193	193	213	213	213	213	213	233	233	233	233	233	253	253	253	253	253	273	273	273	273	273	293	293	293	293	293	313	313	313	313	313	333	333	333	333	333	353	353	353	353	353	373	373	373	373	373	393	393	393	393	393
13	13	13	13	13	33	33	33	33	33	53	53	53	53	53	73	73	73	73	73	93	93	93	93	93	113	113	113	113	113	133	133	133	133	133	153	153	153	153	153	173	173	173	173	173	193	193	193	193	193	213	213	213	213	213	233	233	233	233	233	253	253	253	253	253	273	273	273	273	273	293	293	293	293	293	313	313	313	313	313	333	333	333	333	333	353	353	353	353	353	373	373	373	373	373	393	393	393	393	393
13	13	13	13	13	33	33	33	33	33	53	53	53	53	53	73	73	73	73	73	93	93	93	93	93	113	113	113	113	113	133	133	133	133	133	153	153	153	153	153	173	173	173	173	173	193	193	193	193	193	213	213	213	213	213	233	233	233	233	233	253	253	253	253	253	273	273	273	273	273	293	293	293	293	293	313	313	313	313	313	333	333	333	333	333	353	353	353	353	353	373	373	373	373	373	393	393	393	393	393
14	14	14	14	14	34	34	34	34	34	54	54	54	54	54	74	74	74	74	74	94	94	94	94	94	114	114	114	114	114	134	134	134	134	134	154	154	154	154	154	174	174	174	174	174	194	194	194	194	194	214	214	214	214	214	234	234	234	234	234	254	254	254	254	254	274	274	274	274	274	294	294	294	294	294	314	314	314	314	314	334	334	334	334	334	354	354	354	354	354	374	374	374	374	374	394	394	394	394	394
14	14	14	14	14	34	34	34	34	34	54	54	54	54	54	74	74	74	74	74	94	94	94	94	94	114	114	114	114	114	134	134	134	134	134	154	154	154	154	154	174	174	174	174	174	194	194	194	194	194	214	214	214	214	214	234	234	234	234	234	254	254	254	254	254	274	274	274	274	274	294	294	294	294	294	314	314	314	314	314	334	334	334	334	334	354	354	354	354	354	374	374	374	374	374	394	394	394	394	394
14	14	14	14	14	34	34	34	34	34	54	54	54	54	54	74	74	74	74	74	94	94	94	94	94	114	114	114	114	114	134	134	134	134	134	154	154	154	154	154	174	174	174	174	174	194	194	194	194	194	214	214	214	214	214	234	234	234	234	234	254	254	254	254	254	274	274	274	274	274	294	294	294	294	294	314	314	314	314	314	334	334	334	334	334	354	354	354	354	354	374	374	374	374	374	394	394	394	394	394
14	14	14	14	14	34	34	34	34	34	54	54	54	54	54	74	74	74	74	74	94	94	94	94	94	114	114	114	114	114	134	134	134	134	134	154	154	154	154	154	174	174	174	174	174	194	194	194	194	194	214	214	214	214	214	234	234	234	234	234	254	254	254	254	254	274	274	274	274	274	294	294	294	294	294	314	314	314	314	314	334	334	334	334	334	354	354	354	354	354	374	374	374	374	374	394	394	394	394	394
14	14	14	14	14	34	34	34	34	34	54	54	54	54	54	74	74	74	74	74	94	94	94	94	94	114	114	114	114	114	134	134	134	134	134	154	154	154	154	154	174	174	174	174	174	194	194	194	194	194	214	214	214	214	214	234	234	234	234	234	254	254	254	254	254	274	274	274	274	274	294	294	294	294	294	314	314	314	314	314	334	334	334	334	334	354	354	354	354	354	374	374	374	374	374	394	394	394	394	394
